county,state,area mi2,Wind Capacity Intensity (MW / 1000 sq mile),Wind Project Intensity (Projects / 1000 sq mile),GDP_2017,GDP_2018,GDP_2019,GDP_2020,GDP_2021,GDP_2022,Solar MW 1000 sq mile,Solar Projects 1000 sq mile,No. of Private Schools,Median Income,Total Unemployment,Unemployment Rate,Hispanic/Latino,White,Black/African American,American Indian/Alaska Native,Asian,Native Hawaiian/Other Pacific Islander,Others,democrat_percentage_vote,republican_percentage_vote,green_percentage_vote,libertarian_percentage_vote,other_percentage_vote,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25+ Less than 9th grade,"25+ 9th to 12th grade, no diploma",25+ High school graduate,"25+ Some college, no degree",25+ Associate's degree,25+ Bachelor's degree,25+ Graduate or professional degree,25+ High school graduate or higher,25+ Bachelor's degree or higher
LaSalle,Louisiana,662.5189392837068,0.0,0.0,638.0,704.52,743.71,686.39,643.07,633.69,0.0,0.0,,52205,,,0.09478737069839767,0.7614765735920492,0.08674193766479615,0.008991954566966399,0.017037387600567912,0.0006760868095463458,0.028598472043810424,,,,,,17.6,46.6,32.0,3.7,5.1,12.0,39.9,16.9,8.4,12.0,5.7,82.9,17.7
Lincoln,Louisiana,472.60449228836785,0.0,0.0,4682.88,4626.71,4498.36,4222.87,4346.24,4212.02,0.0,0.0,,38458,,,0.03624266468303165,0.5304570625671543,0.3848665178940408,0.0029961153814364824,0.014092073725101248,0.00010331432349780974,0.029506570790974462,0.39216601815823604,0.586822308690013,,0.014319066147859922,0.00669260700389105,5.8,16.8,70.3,7.1,3.2,8.1,29.4,17.3,5.4,20.9,15.7,88.7,36.6
Livingston,Louisiana,691.5051681575918,0.0,0.0,4181.82,4588.93,4756.65,4535.3,4665.58,4535.04,0.0,0.0,,71547,,,0.061785749427193885,0.8073825220337078,0.0785622917867334,0.002565328010570557,0.00784357824601847,0.00025301865309737,0.04030024880167554,0.1417905871531504,0.8412846849609076,,0.012524911850375594,0.004399816035566457,11.6,44.6,37.2,6.5,3.8,7.5,36.8,22.9,7.3,15.7,6.0,88.7,21.7
Madison,Louisiana,650.8311089265734,0.0,0.0,572.3,568.45,574.06,528.06,547.02,467.65,0.0,0.0,,36875,,,0.020365378855944895,0.34082060497154837,0.6162523709693521,0.0026954177897574125,0.0005989817310572028,0.000499151442547669,0.01637216731556354,0.5683083511777302,0.4132762312633833,,0.004925053533190578,0.013490364025695931,27.1,43.5,29.3,0.1,7.3,16.2,34.1,24.1,4.3,10.3,3.7,76.5,14.0
Morehouse,Louisiana,806.0571754348208,0.0,0.0,725.29,717.75,730.62,734.59,716.94,650.64,0.0,0.0,,33758,,,0.014865972140934098,0.4768036208982013,0.46728315580007024,0.0031214639666003355,0.003472628662842873,0.00011705489874751258,0.03211206055640095,0.42733713495766373,0.5624675997926387,,0.004838430965958182,0.005356834283739416,18.8,38.3,37.7,5.2,6.5,12.6,38.5,20.4,9.2,8.5,4.4,80.9,12.9
Natchitoches,Louisiana,1298.9033269557583,0.0,0.0,1087.78,1074.2,1110.39,1097.68,1195.53,1192.52,0.0,0.0,,33965,,,0.039717446354791415,0.503745168599227,0.39602825536452085,0.007570305211248834,0.004424896707983473,0.000506464081034253,0.04424896707983473,0.41657605412589105,0.5653014377189803,,0.010390238008940436,0.007732270146188233,7.1,43.9,43.5,5.5,2.6,9.8,38.1,17.8,8.9,13.5,9.4,87.5,22.8
Orleans,Louisiana,348.1734799396195,0.0,0.0,68446.97,69031.99,69729.09,64038.82,65447.53,65877.95,0.07036722039900571,0.011488525779429505,,45594,,,0.08077406854741052,0.31610924043677424,0.5361396052573327,0.0019817863160389274,0.02753406927658289,0.00032552337648471215,0.03400026562707521,0.8314859491955303,0.14995023029035143,,0.00901478469679843,0.009549035817319858,11.8,29.0,48.6,10.6,3.4,7.9,21.8,21.2,4.9,22.4,18.3,88.7,40.7
Ouachita,Louisiana,631.7260414114536,0.0,0.0,11447.23,11675.23,11279.58,10953.79,10961.85,11197.76,0.0,0.0,,46021,,,0.03528135288835678,0.5451586351391798,0.36668163224583455,0.0025753267484784994,0.014192357577571585,0.0001870697395989225,0.03421505537264292,0.37464939421102855,0.6109215510510945,,0.009021773703842929,0.005407281034034063,14.8,28.3,48.5,8.4,3.2,8.8,32.5,23.8,5.9,16.3,9.5,88.0,25.8
Plaquemines,Louisiana,1192.5743061723135,0.0,0.0,2525.19,2474.88,2559.04,2173.0,2053.64,1885.77,0.0,0.0,,69970,,,0.09508824154794812,0.5853285137146502,0.20680416755262598,0.010844142036997661,0.044312141186476715,0.0017010418881564958,0.052392090155220075,0.30996913019792993,0.6729616851280189,,0.009351734156528055,0.007717450517523153,12.6,37.5,36.8,13.2,7.4,6.3,31.6,27.9,7.7,13.0,6.0,86.3,19.0
Pointe Coupee,Louisiana,590.743043303384,0.0,0.0,1454.04,1411.73,1396.33,1203.38,1349.75,1334.55,0.0,0.0,,50431,,,0.030108873687253106,0.5898930532806629,0.3478658830330475,0.001782445322285384,0.0028904518739762985,9.634839579920994e-05,0.0251951055014934,,,,,,16.7,50.1,31.9,1.3,7.7,11.3,37.0,21.3,7.9,11.3,3.5,81.0,14.8
Rapides,Louisiana,1361.550916317896,0.0,0.0,4191.36,4243.17,4240.89,4140.41,4206.88,4097.11,0.0,0.0,,49639,,,0.03914692016027933,0.5869961468355599,0.30964521661552186,0.006929543234658483,0.013882159310275874,0.00025380125054798,0.04080816470932065,0.33084175656162407,0.6514397349868343,,0.01177270024632634,0.005945808205215323,15.4,41.7,37.5,5.3,4.2,8.2,37.5,21.0,6.8,14.2,8.1,87.6,22.3
Red River,Louisiana,402.29690065757137,0.0,0.0,1489.53,1523.08,1683.55,1539.2,1694.73,1545.0,0.0,0.0,,41227,,,0.024671916010498687,0.5446194225721784,0.38740157480314963,0.005380577427821522,0.0,0.0,0.03333333333333333,,,,,,10.1,54.7,32.2,3.0,3.9,16.5,49.3,14.7,5.0,7.1,3.5,79.6,10.6
Richland,Louisiana,564.5307067056025,0.0,0.0,1134.54,1135.29,1214.35,1194.38,1182.86,1140.95,0.0,0.0,,42956,,,0.019957092251658932,0.5820984882502619,0.36436661178466295,0.0026443147233448086,0.0024946365314573666,0.0,0.026842289078481265,0.3244466800804829,0.6646881287726358,,0.005331991951710261,0.005533199195171026,14.6,58.1,26.2,1.1,5.2,14.7,39.2,19.0,5.7,9.7,6.6,80.1,16.3
Sabine,Louisiana,1011.257338017719,0.0,0.0,673.03,757.18,817.39,797.12,903.41,950.29,0.0,0.0,,39975,,,0.032046941999548634,0.6702775897088693,0.15888061385691718,0.08079440306928459,0.002843601895734597,0.0005416384563303995,0.05226811103588355,0.16336353340883353,0.8282370705926765,,0.004624386560966402,0.003775009437523594,21.3,47.8,25.3,5.7,4.2,10.0,46.2,20.1,6.2,9.8,3.5,85.8,13.3
St. Bernard,Louisiana,617.4857118896607,0.0,0.0,3045.29,3078.76,2232.09,2046.25,1951.19,1862.96,0.0,0.0,,52538,,,0.13732748377662005,0.5293163330591354,0.2598025774609268,0.0049127136459190205,0.02221003564573622,0.00013709898546750753,0.04327757974590988,,,,,,19.3,35.7,40.1,5.0,5.2,13.6,29.5,26.1,8.7,11.4,5.4,81.2,16.8
St. Charles,Louisiana,396.97013075118247,0.0,0.0,19109.9,18180.47,19678.48,17843.72,18839.91,17277.95,0.0,0.0,,72088,,,0.07880264134426916,0.6224285904584292,0.24784486859883156,0.004091419437096805,0.010561571105063845,0.0003805971569392377,0.03381605739405127,,,,,,13.8,38.9,35.4,11.9,2.9,6.4,31.9,22.5,9.1,19.9,7.2,90.7,27.2
St. Helena,Louisiana,409.4789686739505,0.0,0.0,418.58,489.91,509.11,462.13,481.48,464.36,0.0,0.0,,40857,,,0.01978021978021978,0.4115384615384615,0.5353479853479853,0.00347985347985348,0.00173992673992674,0.0003663003663003663,0.025457875457875458,,,,,,5.3,42.7,52.0,0.0,6.9,14.0,46.3,16.0,4.9,8.3,3.7,79.1,12.0
St. James,Louisiana,257.76835888991013,0.0,0.0,11649.02,11454.87,10901.68,8569.8,8322.17,7682.58,0.0,0.0,,56207,,,0.016986925515055467,0.4911351030110935,0.46979001584786056,0.0013866877971473852,0.0013866877971473852,0.0,0.017927892234548336,,,,,,10.4,24.9,58.7,5.9,2.3,8.8,39.7,20.4,10.1,12.7,6.0,88.9,18.7
St. John the Baptist,Louisiana,409.97299982434305,0.0,0.0,8159.1,8068.37,8527.81,6367.52,6357.55,5700.52,0.0,0.0,,60743,,,0.0774772229677237,0.3142406478800292,0.5668008569343409,0.0024719259834734093,0.0073922357981966716,0.00016479506556489395,0.02980436471502225,,,,,,14.9,36.8,37.5,10.9,3.0,10.5,41.1,19.9,9.0,10.3,6.1,86.4,16.4
St. Landry,Louisiana,938.9794095587908,0.0,0.0,2600.35,2538.4,2619.41,2511.63,2516.91,2413.64,0.0,0.0,,41068,,,0.026387206203053064,0.5236854858250545,0.4145626362975527,0.001853646716743397,0.004531136418706082,0.0001453840562151684,0.02678701235764478,,,,,,25.4,40.1,32.8,1.7,8.1,13.3,39.6,18.0,6.8,9.2,4.9,78.5,14.1
St. Martin,Louisiana,816.4587392803107,0.0,0.0,1607.87,1621.9,1648.81,1543.24,1590.68,1610.33,0.0,0.0,,46711,,,0.032433789866130935,0.6359070450286862,0.29072575192690325,0.003419166650568895,0.008499623312148666,5.795197712828636e-05,0.027005621341781444,,,,,,19.0,44.8,31.0,5.2,6.1,11.1,46.1,16.9,5.6,10.3,3.9,82.8,14.2
St. Mary,Louisiana,736.3244507474167,0.0,0.0,3374.74,3437.44,3414.32,3329.23,3490.75,3535.3,0.0,0.0,,43097,,,0.09156782577014938,0.5330121847548881,0.3025948265392867,0.018439055985103023,0.01309557543618184,0.0002631259361211189,0.03835566530380925,,,,,,14.2,50.9,30.6,4.4,6.5,13.4,45.5,15.9,6.4,8.4,4.0,80.1,12.3
St. Tammany,Louisiana,1085.7891338345678,0.0,0.0,10880.81,11167.25,11591.57,11199.48,11734.98,11634.38,0.0,0.0,,70986,,,0.07878444268057602,0.7262501417394263,0.12839324186415693,0.0033110329969384283,0.014415844577994481,0.0003968703934686472,0.04575348678988548,,,,,,20.1,35.3,34.5,10.1,3.0,5.7,24.0,23.4,7.5,23.5,12.9,91.3,36.4
Tangipahoa,Louisiana,843.9859541474574,0.0,0.0,4841.56,4853.47,5141.05,5003.59,5192.23,5093.87,0.0,0.0,,50659,,,0.05438692671057473,0.5994803127135637,0.29866999106318104,0.003071562140931382,0.007074355835592571,0.00017272843335310948,0.03555201754320088,0.32755241844574323,0.6556598047206951,,0.010214876606371725,0.006572900227189955,11.4,34.6,48.8,5.2,6.3,10.5,35.9,18.8,7.0,14.7,6.8,83.2,21.5
Tensas,Louisiana,641.0735317378711,0.0,0.0,209.85,200.6,205.31,182.99,204.61,165.48,0.0,0.0,,32962,,,0.016156257535567882,0.41668676151434775,0.5382204002893658,0.0,0.0014468290330359296,0.00024113817217265494,0.0219435736677116,0.5203602192638997,0.46867658574784654,,0.004306969459671104,0.006656225528582615,42.5,38.5,18.5,0.4,5.1,16.6,44.2,16.9,3.1,8.9,5.3,78.4,14.2
Terrebonne,Louisiana,1485.421401506822,0.0,0.0,3599.35,3767.67,3720.65,3443.69,3403.02,3387.33,0.0,0.0,,57940,,,0.06714728965139624,0.6278700492790655,0.19217922978645738,0.053002372695747396,0.011808724219748129,0.0003559043621098741,0.04495345866033947,0.24217128027681661,0.7426254325259516,,0.009385813148788927,0.005817474048442906,16.0,42.7,30.1,11.2,7.4,10.3,38.9,19.9,6.5,11.2,5.9,82.4,17.0
Union,Louisiana,905.0912360468112,0.0,0.0,568.64,567.59,540.58,505.3,518.32,571.65,0.0,0.0,,44192,,,0.053773629601553984,0.6769792012128678,0.235940683185673,0.0027952811863362864,0.0018003505945894728,0.0002842658833562325,0.02681574832993794,0.23694313007767165,0.7505579858941166,,0.0067851084724578166,0.005713775555753951,7.4,55.9,36.7,0.0,3.5,10.6,43.0,20.5,5.0,13.6,3.8,85.9,17.4
Vermilion,Louisiana,1296.7041827568528,0.0,0.0,1136.48,1173.05,1115.29,1073.55,1091.19,1017.76,0.0,0.0,,56347,,,0.040028591851322376,0.7674471312261372,0.13701424362349413,0.0029812235220279294,0.021844871772520442,0.0001569065011593647,0.02928921354974808,0.1833186941882594,0.8025911286780852,,0.00834431269213878,0.005745864441516616,14.0,47.8,33.2,5.0,5.1,10.1,40.6,17.8,7.7,13.8,4.9,84.8,18.7
Vernon,Louisiana,1341.5686819569191,0.0,0.0,1531.67,1492.42,1523.04,1510.09,1558.14,1523.71,0.0,0.0,,53215,,,0.08564102564102564,0.6892102564102565,0.12974358974358974,0.009928205128205128,0.017682051282051282,0.0059282051282051286,0.05805128205128205,0.16782487838776927,0.8169446374797313,,0.010887190178364606,0.004343293954134816,9.4,55.7,28.8,6.1,3.6,8.6,39.3,22.1,7.7,13.6,5.1,87.8,18.7
Washington,Louisiana,676.0337318810922,0.0,0.0,1657.86,1665.92,1645.6,1530.66,1543.1,1510.15,0.0,0.0,,39168,,,0.03101423135296835,0.650814948419594,0.2806238039724611,0.0029474517739700415,0.003541341310516244,0.0,0.029342542287134593,0.30594987956746783,0.6819556193307026,,0.006149746322964177,0.0059447547788653715,16.4,46.2,31.7,5.7,5.4,11.5,46.2,19.1,6.0,8.0,3.8,83.1,11.7
Webster,Louisiana,614.8185079319464,0.0,0.0,1874.0,1922.82,1914.76,1837.03,1861.87,1814.3,0.0,0.0,,31197,,,0.01861119376741418,0.610111721264912,0.32845510861038224,0.0036789569075121055,0.0037330592149755187,0.0003246138447804799,0.033759839857169904,0.3388230127360562,0.6494290733421169,,0.006532718489240228,0.005215195432586737,16.1,40.8,37.8,5.3,4.4,8.9,43.1,20.5,8.7,10.1,4.3,86.7,14.4
West Baton Rouge,Louisiana,203.8344712757454,0.0,0.0,8798.65,8736.93,9917.53,8572.25,9056.99,8378.2,0.24529707702069914,0.004905941540413982,,72391,,,0.04573697562410383,0.51891613662267,0.393911540865473,0.0021691973969631237,0.00805176660906651,0.0002941284606051693,0.02911871759991176,,,,,,14.1,33.1,42.5,10.3,3.1,8.4,36.9,21.1,7.4,16.9,6.2,88.6,23.1
West Carroll,Louisiana,360.4039181700703,0.0,0.0,606.06,644.11,517.33,544.14,528.23,465.77,0.0,0.0,,42050,,,0.03332991488052507,0.799815403548354,0.13721669572351552,0.00379448261716747,0.001333196595221003,0.0,0.023689877961234746,,,,,,34.2,28.4,37.1,0.3,7.1,11.3,46.8,20.2,3.2,6.9,4.6,81.6,11.4
West Feliciana,Louisiana,426.1205401943096,0.0,0.0,2049.48,2101.17,2245.98,2365.91,2319.31,2251.29,0.0,0.0,,63450,,,0.042521227955584585,0.6913781841933377,0.23442194644023515,0.0062050947093403004,0.001959503592423253,0.00032658393207054214,0.020705421293272373,,,,,,6.2,39.8,47.2,6.8,4.9,11.7,37.6,19.2,5.3,14.4,6.8,83.4,21.2
Winn,Louisiana,957.0564191603112,0.0,0.0,475.02,491.45,476.13,504.43,551.48,554.91,0.0,0.0,,43710,,,0.07437295528898583,0.6178117048346056,0.2557615412577245,0.0055979643765903305,0.012504543802253725,0.0011632133769538349,0.03024354780079971,0.2478714859437751,0.7420080321285141,,0.005783132530120482,0.004337349397590362,13.0,49.0,26.8,11.1,5.9,10.2,46.8,17.9,5.9,8.6,4.7,83.9,13.3
Androscoggin,Maine,497.08553832572215,0.0,0.0,9059.55,9461.84,9678.78,10095.44,10148.72,10009.8,0.0,0.0,9.0,59287,90668,4.8,0.019992981761577842,0.8626584727233464,0.05790946472435419,0.0034371372785430856,0.008052978702345712,0.00044988707834333583,0.04566353845184859,0.46523811930392006,0.4930509930762622,0.010158184666700359,0.018614915516921883,0.012937787436195482,8.6,39.1,41.6,10.7,3.3,4.7,35.6,21.0,12.5,15.3,7.5,92.0,22.8
Aroostook,Maine,6827.081506492473,27.83034006834579,0.2929509480878504,371.37,377.83,377.14,381.72,380.82,385.78,0.0,0.0,2.0,47278,56595,5.8,0.013590641531927575,0.9263542209969451,0.00630355413158483,0.017971835183667385,0.005841591535653081,0.00026823634602488635,0.028656582966992028,0.38541839270919637,0.5821596244131455,0.006434686550676609,0.011626622479977906,0.01436067384700359,13.6,42.0,37.3,7.1,3.8,5.5,38.6,20.0,10.7,14.6,6.8,90.6,21.4
Cumberland,Maine,952.1223521180448,0.0,0.0,22441.05,23195.43,23739.6,24470.51,26200.35,26998.85,0.0,0.0,25.0,80679,254892,3.2,0.026432924515539365,0.8649416469516843,0.03934747532740069,0.002200818955419393,0.0236480801401661,0.0003167595498054898,0.04147900313130013,0.6572220464081179,0.30413344630807393,0.010994620088406137,0.01509335728942291,0.012556529905979155,9.7,27.0,45.1,18.2,1.4,2.3,20.6,16.3,8.7,30.2,20.4,96.3,50.6
Franklin,Maine,1742.9958086482286,95.3530692244725,1.1474496898251807,593.75,623.06,635.24,642.32,644.93,622.59,0.0,0.0,1.0,53607,25351,4.4,0.013817218902770233,0.9237846279196089,0.0056355241716458445,0.0024782726778924498,0.0130024443237371,0.0007808256382400869,0.03887153720803911,0.4584919597704415,0.49741462583101315,0.010398318086254901,0.02005795783851355,0.013637138473776919,8.5,40.5,42.5,8.6,0.9,5.2,36.0,19.3,9.8,18.8,10.0,93.9,28.8
Hancock,Maine,1753.9205968320482,90.14091076047687,1.7104537146200545,1399.49,1385.49,1491.38,1398.36,1491.46,1536.08,0.0,0.0,7.0,60354,47833,3.9,0.01746638307076679,0.9210497855005588,0.006326832257831933,0.004163812682504777,0.01009409135152673,0.00018025163127726305,0.03934893110782653,0.5429140038120865,0.4199461823074336,0.010651418320439511,0.015388496468213926,0.011099899091826439,8.2,30.4,49.1,12.4,1.5,3.5,30.6,18.6,9.3,23.3,13.3,95.0,36.6
Kennebec,Maine,951.3521410359608,0.0,0.0,5791.9,5956.29,6107.79,6153.67,6521.39,6602.32,0.00914487877278151,0.002102270982248623,10.0,58097,103232,4.1,0.020640235518674884,0.9113569822552208,0.006874686595169926,0.003720418627974313,0.009826757897801719,0.00023454813089403276,0.0453405800617913,0.4806444949390622,0.4781518969909798,0.010053019348619432,0.01936239069062866,0.011788198030709908,14.4,35.7,40.4,9.5,2.0,3.5,35.3,19.8,9.7,18.5,11.3,94.6,29.9
Knox,Maine,408.8309492793448,11.00699447517916,2.445998772262036,4433.13,4381.72,4704.75,4537.67,4779.27,4918.07,0.0,0.0,5.0,63399,34809,3.8,0.016548870884330286,0.9242987662225725,0.006304331765459158,0.0034230551382766518,0.006156573989706208,0.00044327332725884697,0.041347550914866894,0.580439459127228,0.38345113706207745,0.009526736324523662,0.013637062077443148,0.012945605408727719,9.3,44.1,38.6,8.0,1.4,4.9,30.5,17.5,7.8,23.7,14.2,93.7,37.9
Lincoln,Maine,516.2544850041577,0.0,0.0,2260.88,2251.4,2436.45,2295.77,2467.17,2582.39,0.0,0.0,5.0,62121,30115,3.3,0.011209807872406845,0.9385305218945994,0.004427164628089792,0.002979822345829668,0.0064420921190793765,0.00025541334392825725,0.0348213525555524,0.5316678542985287,0.4298947897891604,0.008341367313576728,0.017604895837699627,0.012491092761034496,13.1,49.9,23.0,13.9,1.4,3.8,31.1,16.4,8.1,23.8,15.4,94.8,39.2
Oxford,Maine,2176.295406655941,42.91696785020416,1.378489331377007,768.2,799.1,790.39,813.12,825.81,827.22,0.004227367282889488,0.0004594964437923357,8.0,51384,49284,5.5,0.014971355383630165,0.9252124547830451,0.0036173563874898314,0.0032365820309119544,0.004759679457223462,0.00027692680478391056,0.046523703203696976,0.43640934634723455,0.5234545992309968,0.01026323572907424,0.01922508133688258,0.01064773735581189,18.3,42.8,32.1,6.9,2.3,6.6,40.9,17.1,11.6,14.5,7.0,91.1,21.5
Penobscot,Maine,3558.024562246877,30.634976822972515,0.8431644997148398,1787.76,1854.95,1900.63,1906.4,1968.38,2007.02,0.0,0.0,10.0,55125,129147,4.3,0.017838487769302032,0.9087181913153174,0.00948100841661246,0.008863395948725025,0.012174850031866176,0.00024310277991314004,0.04121577671338182,0.4378461216955174,0.5204161006815042,0.00866102422996993,0.021524851102364947,0.01155190229064354,6.1,31.1,52.8,10.0,1.8,4.3,32.9,19.7,11.5,18.9,10.9,93.9,29.8
Piscataquis,Maine,4377.632325545601,42.48872133792509,0.2284339856877693,119.21,125.87,124.51,138.81,138.33,137.54,0.0045686797137553855,0.00022843398568776928,1.0,46948,14467,4.9,0.015535714285714286,0.9210714285714285,0.0033928571428571428,0.006071428571428571,0.007142857142857143,0.0004166666666666667,0.04517857142857143,0.3518407362945178,0.6145458183273309,0.006002400960384154,0.017306922769107645,0.010304121648659464,14.9,39.9,40.4,4.9,3.7,4.3,37.2,22.1,11.8,15.2,5.6,92.0,20.8
Sagadahoc,Maine,298.08625412682574,0.0,0.0,6084.22,5986.81,5774.44,6098.09,7296.34,7949.41,0.0,0.0,2.0,73343,31016,4.4,0.01768440556963405,0.9218234829286902,0.008038366168015476,0.0025068802964658436,0.006730428622033298,8.17460966238862e-05,0.04130902749393717,0.557166392092257,0.40177100494233936,0.010255354200988468,0.019481054365733115,0.011326194398682043,10.7,40.1,42.6,6.6,1.8,3.9,27.9,18.0,9.7,22.3,16.3,94.3,38.7
Somerset,Maine,4094.3161099210647,0.0,0.0,419.87,417.62,410.38,430.85,426.79,429.31,0.004640579645025578,0.0007327231018461439,5.0,47488,42523,4.2,0.012996017988390752,0.9294133962002497,0.004913128751708699,0.004219743645620778,0.005170671791112784,0.0002773540424351685,0.041939893416803695,0.3659096616797618,0.5971370143149284,0.008251713127399276,0.01671868833638288,0.011982922541527644,16.8,43.6,30.7,8.9,2.5,5.7,41.9,18.6,11.6,14.3,5.5,91.8,19.7
Waldo,Maine,763.3695102588125,5.894917126666903,1.3099815837037563,1788.8,1730.58,1886.2,1855.84,1935.91,2012.67,0.0,0.0,1.0,59880,33437,4.6,0.014113666776074936,0.9312242785366223,0.003408488398515414,0.0035347287095715404,0.005049612442245058,0.00030297674653470346,0.04115434140429722,0.502523813400635,0.4557518521533827,0.0141252137100057,0.016364080436375477,0.011235040299601075,9.9,42.9,33.5,13.6,1.8,5.1,32.4,18.6,8.9,20.0,13.2,93.2,33.3
Washington,Maine,2838.842617864203,29.061139029281126,0.7045124613159062,358.58,358.77,375.73,385.42,385.56,377.03,0.0,0.0,1.0,46689,25987,7.0,0.0214503939540119,0.887184434796591,0.005016883743367101,0.044412284933269014,0.003891300852227046,0.00022511657822801094,0.03637240713941148,0.3848036425725669,0.5801935116676152,0.008138873079112123,0.013204325554923164,0.013659647125782584,16.9,41.4,37.0,4.7,3.2,5.9,35.9,20.7,9.7,15.8,8.8,90.9,24.6
York,Maine,1024.2908207742437,0.0,0.0,7952.08,8374.7,8503.39,8572.51,9005.95,9227.47,0.048228490383873,0.0009762852304427734,10.0,73856,178566,3.4,0.019328024456060234,0.9154227916894684,0.009477666861660974,0.002670163983922405,0.011803445738116355,0.00027362104428886835,0.03984016756930161,0.5432533080996932,0.4183162650142702,0.009607606721509135,0.016704568001098884,0.012118252163428518,8.9,41.9,36.8,12.4,1.5,3.8,30.2,19.9,11.4,21.2,12.0,94.7,33.2
Allegany,Maryland,427.82898340583114,0.0,0.0,7171.7,7229.06,7167.22,6678.93,6616.89,6331.94,0.0,0.0,6.0,51090,57489,6.8,0.016870760285437405,0.850923560332423,0.07761430710950577,0.0016885443279593575,0.010762634716471382,0.00032302587143570317,0.040099257040495696,0.0597761169674619,0.13632714336999446,0.0007832642537776183,0.0020103782513625533,0.001103097157403479,8.7,33.3,50.8,7.2,2.2,7.3,40.6,19.4,9.7,12.0,8.9,90.6,20.8
Anne Arundel,Maryland,449.4215123158154,0.0,0.0,111731.71,111772.38,111824.3,108068.41,113840.1,115291.24,0.032263698115569124,0.0066752478859798195,40.0,108048,470581,4.2,0.09654898080953862,0.6253907704233325,0.1743358815219775,0.002002512490204178,0.042816028939535344,0.0006986694681442421,0.054588014503766186,,,,,,11.1,33.0,40.5,15.4,2.2,4.2,21.9,20.1,7.3,25.1,19.0,93.5,44.1
Calvert,Maryland,237.68701572891237,0.0,0.0,22226.22,18897.85,18719.05,18976.16,17514.36,17553.32,0.0,0.0,5.0,120295,74441,3.2,0.04528846879277454,0.741084034790856,0.12849336624166066,0.002231012146621687,0.01669486867206277,0.0007975598978261104,0.06106722136598299,0.09197972023700446,0.10321503471585934,0.0005171746788019465,0.002984953067415959,0.0013031173009182904,6.9,39.8,38.3,15.0,1.1,4.4,28.5,21.7,8.7,19.4,16.2,94.5,35.6
Caroline,Maryland,326.0641814414836,0.0,0.0,4107.77,3918.28,3660.39,3265.09,3712.02,3824.55,0.0,0.0,2.0,63027,26411,4.6,0.08470249001291563,0.7242963986423573,0.1311987504880906,0.0020124350464061514,0.010362538671792869,0.0003904724716907458,0.04448382542876882,0.06451817145751551,0.13021400531847538,0.0011396732936558187,0.0028998353805242496,0.001228314549829049,15.0,43.7,34.4,6.9,5.4,10.2,39.5,20.9,6.4,10.3,7.4,84.4,17.7
Carroll,Maryland,452.8290812129792,0.0,0.0,14302.03,14037.81,14266.27,13418.74,13760.35,13879.53,0.0,0.0,13.0,104708,140562,3.1,0.04479701083341527,0.8485172738893291,0.03679196719320266,0.0015501096066307674,0.021782510367803994,0.00020822367850264039,0.04410293190507314,0.07267435485960907,0.1200434578926909,0.001070499466743748,0.004042780109043428,0.002168907671912845,9.0,32.1,42.1,16.8,1.7,4.1,28.2,18.8,8.5,23.8,14.9,94.2,38.8
